Maker,Genmodel,Genmodel_ID,Year,Entry_price
Mercedes-Benz,C Class,59_12,2002,18615
Mercedes-Benz,C Class,59_12,2003,18615
Mercedes-Benz,C Class,59_12,2004,18902
Mercedes-Benz,C Class,59_12,2005,18972
Mercedes-Benz,C Class,59_12,2006,18327
Mercedes-Benz,C Class,59_12,2007,18327
Mercedes-Benz,C Class,59_12,2008,19417
Mercedes-Benz,C Class,59_12,2009,22350
Mercedes-Benz,C Class,59_12,2010,23295
Mercedes-Benz,C Class,59_12,2011,23785
Mercedes-Benz,C Class,59_12,2012,25705
Mercedes-Benz,C Class,59_12,2013,25705
Mercedes-Benz,C Class,59_12,2014,26800
Mercedes-Benz,C Class,59_12,2015,27215
Mercedes-Benz,C Class,59_12,2016,27610
Mercedes-Benz,C Class,59_12,2017,28490
Mercedes-Benz,C Class,59_12,2018,28820
Mercedes-Benz,CL,59_15,1999,70435
Mercedes-Benz,CL,59_15,2000,64695
Mercedes-Benz,CL,59_15,2001,64695
Mercedes-Benz,CL,59_15,2002,66260
Mercedes-Benz,CL,59_15,2003,67820
Mercedes-Benz,CL,59_15,2004,69522
Mercedes-Benz,CL,59_15,2005,72172
Mercedes-Benz,CL,59_15,2006,73452
Mercedes-Benz,CL,59_15,2007,73452
Mercedes-Benz,CL,59_15,2008,79302
Mercedes-Benz,CL,59_15,2009,79248
Mercedes-Benz,CL,59_15,2010,80585
Mercedes-Benz,CL,59_15,2011,87320
Mercedes-Benz,CL,59_15,2012,92475
Mercedes-Benz,CL,59_15,2013,94630
Mercedes-Benz,CL,59_15,2014,94630
Mercedes-Benz,CLA Class,59_16,2012,24300
Mercedes-Benz,CLA Class,59_16,2013,24300
Mercedes-Benz,CLA Class,59_16,2014,24720
Mercedes-Benz,CLA Class,59_16,2015,24720
Mercedes-Benz,CLA Class,59_16,2016,24995
Mercedes-Benz,CLA Class,59_16,2017,24995
Mercedes-Benz,CLA Class,59_16,2018,26275
Mercedes-Benz,CLA Class,59_16,2019,26275
Mercedes-Benz,CLA Class,59_16,2020,26825
Mercedes-Benz,CLC Class,59_17,2008,18595
Mercedes-Benz,CLC Class,59_17,2009,18595
Mercedes-Benz,CLC Class,59_17,2010,19005
Mercedes-Benz,CLC Class,59_17,2011,19155
Mercedes-Benz,CLK,59_18,1998,27145
Mercedes-Benz,CLK,59_18,1999,26425
Mercedes-Benz,CLK,59_18,2000,25845
Mercedes-Benz,CLK,59_18,2001,25845
Mercedes-Benz,CLK,59_18,2002,26160
Mercedes-Benz,CLK,59_18,2003,27060
Mercedes-Benz,CLK,59_18,2004,28152
Mercedes-Benz,CLK,59_18,2005,28532
Mercedes-Benz,CLK,59_18,2006,29272
Mercedes-Benz,CLK,59_18,2007,29682
Mercedes-Benz,CLK,59_18,2008,29902
Mercedes-Benz,CLK,59_18,2009,29617
Mercedes-Benz,CLK,59_18,2010,33141
Mercedes-Benz,CLS,59_19,2005,42767
Mercedes-Benz,CLS,59_19,2006,42792
Mercedes-Benz,CLS,59_19,2007,43042
Mercedes-Benz,CLS,59_19,2008,43192
Mercedes-Benz,CLS,59_19,2009,45013
Mercedes-Benz,CLS,59_19,2010,45680
Mercedes-Benz,CLS,59_19,2011,46190
Mercedes-Benz,CLS,59_19,2012,46690
Mercedes-Benz,CLS,59_19,2013,47425
Mercedes-Benz,CLS,59_19,2014,46445
Mercedes-Benz,CLS,59_19,2015,46445
Mercedes-Benz,CLS,59_19,2016,46445
Mercedes-Benz,CLS,59_19,2017,47440
Mercedes-Benz,CLS,59_19,2018,47780
Mercedes-Benz,E Class,59_20,1998,24800
Mercedes-Benz,E Class,59_20,1999,23500
Mercedes-Benz,E Class,59_20,2000,23345
Mercedes-Benz,E Class,59_20,2001,23345
Mercedes-Benz,E Class,59_20,2002,23860
Mercedes-Benz,E Class,59_20,2003,24760
Mercedes-Benz,E Class,59_20,2004,26042
Mercedes-Benz,E Class,59_20,2005,26362
Mercedes-Benz,E Class,59_20,2006,26822
Mercedes-Benz,E Class,59_20,2007,27292
Mercedes-Benz,E Class,59_20,2008,27547
Mercedes-Benz,E Class,59_20,2009,26150
Mercedes-Benz,E Class,59_20,2010,27395
Mercedes-Benz,E Class,59_20,2011,27895
Mercedes-Benz,E Class,59_20,2012,28750
Mercedes-Benz,E Class,59_20,2013,28975
Mercedes-Benz,E Class,59_20,2014,28975
Mercedes-Benz,E Class,59_20,2015,32695
Mercedes-Benz,E Class,59_20,2016,34385
Mercedes-Benz,E Class,59_20,2017,34680
Mercedes-Benz,E Class,59_20,2018,35810
Mercedes-Benz,G Class,59_21,2010,78970
Mercedes-Benz,G Class,59_21,2011,78970
Mercedes-Benz,G Class,59_21,2012,80660
Mercedes-Benz,G Class,59_21,2013,80660
Mercedes-Benz,G Class,59_21,2014,82685
Mercedes-Benz,G Class,59_21,2015,85290
Mercedes-Benz,G Class,59_21,2016,85290
Mercedes-Benz,G Class,59_21,2017,88720
Mercedes-Benz,G Class,59_21,2018,90015
Mercedes-Benz,GL Class,59_22,2006,51422
Mercedes-Benz,GL Class,59_22,2007,51422
Mercedes-Benz,GL Class,59_22,2008,52122
Mercedes-Benz,GL Class,59_22,2009,52030
Mercedes-Benz,GL Class,59_22,2010,53035
Mercedes-Benz,GL Class,59_22,2011,55260
Mercedes-Benz,GL Class,59_22,2012,58065
Mercedes-Benz,GL Class,59_22,2013,58810
Mercedes-Benz,GL Class,59_22,2014,59425
Mercedes-Benz,GL Class,59_22,2015,60060
Mercedes-Benz,GL Class,59_22,2016,60960
Mercedes-Benz,GLA Class,59_23,2013,25795
Mercedes-Benz,GLA Class,59_23,2014,25795
Mercedes-Benz,GLA Class,59_23,2015,25075
Mercedes-Benz,GLA Class,59_23,2016,25075
Mercedes-Benz,GLA Class,59_23,2017,24535
Mercedes-Benz,GLA Class,59_23,2018,24535
Mercedes-Benz,GLA Class,59_23,2019,24535
Mercedes-Benz,GLA Class,59_23,2020,25515
Mercedes-Benz,GLC Class,59_24,2015,34895
Mercedes-Benz,GLC Class,59_24,2016,34895
Mercedes-Benz,GLC Class,59_24,2017,35975
Mercedes-Benz,GLC Class,59_24,2018,36210
Mercedes-Benz,GLE Class,59_25,2015,49045
Mercedes-Benz,GLE Class,59_25,2016,49045
Mercedes-Benz,GLE Class,59_25,2017,50330
Mercedes-Benz,GLE Class,59_25,2018,50735
Mercedes-Benz,GLE Class,59_25,2019,54135
Mercedes-Benz,GLS Class,59_26,2015,68555
Mercedes-Benz,GLS Class,59_26,2016,68555
Mercedes-Benz,GLS Class,59_26,2017,69305
Mercedes-Benz,GLS Class,59_26,2018,71275
Mercedes-Benz,GLS Class,59_26,2019,71275
Mercedes-Benz,GLS Class,59_26,2020,104745
Mercedes-Benz,M Class,59_27,1999,28595
Mercedes-Benz,M Class,59_27,2000,27745
Mercedes-Benz,M Class,59_27,2001,27745
Mercedes-Benz,M Class,59_27,2002,28610
Mercedes-Benz,M Class,59_27,2003,29210
Mercedes-Benz,M Class,59_27,2004,30562
Mercedes-Benz,M Class,59_27,2005,31512
Mercedes-Benz,M Class,59_27,2006,34967
Mercedes-Benz,M Class,59_27,2007,35117
Mercedes-Benz,M Class,59_27,2008,35817
Mercedes-Benz,M Class,59_27,2009,36025
Mercedes-Benz,M Class,59_27,2010,38445
Mercedes-Benz,M Class,59_27,2011,40405
Mercedes-Benz,M Class,59_27,2012,43015
Mercedes-Benz,M Class,59_27,2013,43040
Mercedes-Benz,M Class,59_27,2014,43040
Mercedes-Benz,M Class,59_27,2015,44215
Mercedes-Benz,M Class,59_27,2016,47955
Mercedes-Benz,R Class,59_28,2006,36167
Mercedes-Benz,R Class,59_28,2007,36070
Mercedes-Benz,R Class,59_28,2008,36070
Mercedes-Benz,R Class,59_28,2009,35842
Mercedes-Benz,R Class,59_28,2010,36510
Mercedes-Benz,R Class,59_28,2011,39345
Mercedes-Benz,R Class,59_28,2012,43120
Mercedes-Benz,S Class,59_29,1998,42395
Mercedes-Benz,S Class,59_29,1999,42395
Mercedes-Benz,S Class,59_29,2000,40595
Mercedes-Benz,S Class,59_29,2001,40595
Mercedes-Benz,S Class,59_29,2002,41360
Mercedes-Benz,S Class,59_29,2003,43395
Mercedes-Benz,S Class,59_29,2004,44167
Mercedes-Benz,S Class,59_29,2005,44167
Mercedes-Benz,S Class,59_29,2006,44167
Mercedes-Benz,S Class,59_29,2007,53967
Mercedes-Benz,S Class,59_29,2008,53967
Mercedes-Benz,S Class,59_29,2009,53967
Mercedes-Benz,S Class,59_29,2010,55325
Mercedes-Benz,S Class,59_29,2011,57335
Mercedes-Benz,S Class,59_29,2012,59785
Mercedes-Benz,S Class,59_29,2013,59785
Mercedes-Benz,S Class,59_29,2014,62455
Mercedes-Benz,S Class,59_29,2015,62705
Mercedes-Benz,S Class,59_29,2016,66710
Mercedes-Benz,S Class,59_29,2017,67795
Mercedes-Benz,S Class,59_29,2018,70215
Mercedes-Benz,SL Class,59_30,1998,53947
Mercedes-Benz,SL Class,59_30,1999,54395
Mercedes-Benz,SL Class,59_30,2000,49395
Mercedes-Benz,SL Class,59_30,2001,49395
Mercedes-Benz,SL Class,59_30,2002,50160
Mercedes-Benz,SL Class,59_30,2003,56160
Mercedes-Benz,SL Class,59_30,2004,56822
Mercedes-Benz,SL Class,59_30,2005,60432
Mercedes-Benz,SL Class,59_30,2006,61397
Mercedes-Benz,SL Class,59_30,2007,62682
Mercedes-Benz,SL Class,59_30,2008,59705
Mercedes-Benz,SL Class,59_30,2009,59705
Mercedes-Benz,SL Class,59_30,2010,61600
Mercedes-Benz,SL Class,59_30,2011,61600
Mercedes-Benz,SL Class,59_30,2012,62920
Mercedes-Benz,SL Class,59_30,2013,69620
Mercedes-Benz,SL Class,59_30,2014,69620
Mercedes-Benz,SL Class,59_30,2015,69620
Mercedes-Benz,SL Class,59_30,2016,73170
Mercedes-Benz,SL Class,59_30,2017,73170
Mercedes-Benz,SL Class,59_30,2018,76100
Mercedes-Benz,SL Class,59_30,2019,77050
Mercedes-Benz,SL Class,59_30,2020,77050
Mercedes-Benz,SL Class,59_30,2021,78630
Mercedes-Benz,SLC,59_31,2015,30295
Mercedes-Benz,SLC,59_31,2016,30295
Mercedes-Benz,SLC,59_31,2017,30640
Mercedes-Benz,SLC,59_31,2018,30885
Mercedes-Benz,SLC,59_31,2019,32509
Mercedes-Benz,SLC,59_31,2020,32509
Mercedes-Benz,SLC,59_31,2021,36535
Mercedes-Benz,SLK,59_32,1998,31395
Mercedes-Benz,SLK,59_32,1999,26145
Mercedes-Benz,SLK,59_32,2000,24245
Mercedes-Benz,SLK,59_32,2001,24245
Mercedes-Benz,SLK,59_32,2002,24610
Mercedes-Benz,SLK,59_32,2003,24900
Mercedes-Benz,SLK,59_32,2004,25562
Mercedes-Benz,SLK,59_32,2005,27342
Mercedes-Benz,SLK,59_32,2006,27867
Mercedes-Benz,SLK,59_32,2007,28297
Mercedes-Benz,SLK,59_32,2008,28507
Mercedes-Benz,SLK,59_32,2009,28820
Mercedes-Benz,SLK,59_32,2010,30100
Mercedes-Benz,SLK,59_32,2011,29760
Mercedes-Benz,SLK,59_32,2012,29760
Mercedes-Benz,SLK,59_32,2013,29785
Mercedes-Benz,SLK,59_32,2014,29785
Mercedes-Benz,SLK,59_32,2015,32965
Mercedes-Benz,SLK,59_32,2016,32965
Mercedes-Benz,SLK,59_32,2017,32965
Mercedes-Benz,V Class,59_36,1998,22145
Mercedes-Benz,V Class,59_36,1999,22145
Mercedes-Benz,V Class,59_36,2000,22145
Mercedes-Benz,V Class,59_36,2001,22145
Mercedes-Benz,V Class,59_36,2002,23700
Mercedes-Benz,V Class,59_36,2003,22145
Mercedes-Benz,V Class,59_36,2014,41610
Mercedes-Benz,V Class,59_36,2015,41610
Mercedes-Benz,V Class,59_36,2016,41610
Mercedes-Benz,V Class,59_36,2017,42755
Mercedes-Benz,V Class,59_36,2018,48060
Mercedes-Benz,Vaneo,59_37,2001,14500
Mercedes-Benz,Vaneo,59_37,2002,14500
Mercedes-Benz,Vaneo,59_37,2003,14500
Mercedes-Benz,Vaneo,59_37,2004,14512
Mercedes-Benz,Vaneo,59_37,2005,14582
Mercedes-Benz,Viano,59_38,2004,22682
Mercedes-Benz,Viano,59_38,2005,23082
Mercedes-Benz,Viano,59_38,2006,23082
Mercedes-Benz,Viano,59_38,2007,23422
Mercedes-Benz,Viano,59_38,2008,23652
Mercedes-Benz,Viano,59_38,2009,23378
Mercedes-Benz,Viano,59_38,2010,24825
Mercedes-Benz,Viano,59_38,2011,24825
Mercedes-Benz,Viano,59_38,2012,28920
Mercedes-Benz,Viano,59_38,2013,28920
Mercedes-Benz,Viano,59_38,2014,35230
Mercedes-Benz,Viano,59_38,2015,36570
Mercedes-Benz,A Class,59_8,1998,14245
Mercedes-Benz,A Class,59_8,1999,14245
Mercedes-Benz,A Class,59_8,2000,12545
Mercedes-Benz,A Class,59_8,2001,12545
Mercedes-Benz,A Class,59_8,2002,12860
Mercedes-Benz,A Class,59_8,2003,12860
Mercedes-Benz,A Class,59_8,2004,13397
Mercedes-Benz,A Class,59_8,2005,13492
Mercedes-Benz,A Class,59_8,2006,13517
Mercedes-Benz,A Class,59_8,2007,13607
Mercedes-Benz,A Class,59_8,2008,13677
Mercedes-Benz,A Class,59_8,2009,13889
Mercedes-Benz,A Class,59_8,2010,14115
Mercedes-Benz,A Class,59_8,2011,14785
Mercedes-Benz,A Class,59_8,2012,15875
Mercedes-Benz,A Class,59_8,2013,18915
Mercedes-Benz,A Class,59_8,2014,18915
Mercedes-Benz,A Class,59_8,2015,19935
Mercedes-Benz,A Class,59_8,2016,19935
Mercedes-Benz,A Class,59_8,2017,19935
Mercedes-Benz,A Class,59_8,2018,20500
MG,GS,53_1,2015,14810
MG,GS,53_1,2016,14810
MG,GS,53_1,2017,14810
MG,GS,53_1,2018,14840
MG,GS,53_1,2019,14830
MG,GS,53_1,2020,14830
MG,MG3,53_2,2013,8219
MG,MG3,53_2,2014,8214
MG,MG3,53_2,2015,8214
MG,MG3,53_2,2016,8214
MG,MG3,53_2,2017,8214
MG,MG3,53_2,2018,8480
MG,MG6,53_3,2011,15141
MG,MG6,53_3,2012,15125
MG,MG6,53_3,2013,15125
MG,MG6,53_3,2014,13940
MG,MG6,53_3,2015,13940
MG,MG6,53_3,2016,13940
MG,MG6,53_3,2017,13940
MG,TF,53_5,1998,17820
MG,TF,53_5,1999,17910
MG,TF,53_5,2000,15320
MG,TF,53_5,2001,15320
MG,TF,53_5,2002,15320
MG,TF,53_5,2003,15585
MG,TF,53_5,2004,15612
MG,TF,53_5,2005,15812
MG,TF,53_5,2008,13281
MG,TF,53_5,2009,13281
MG,TF,53_5,2010,13444
MG,TF,53_5,2011,13444
MG,ZR,53_6,2001,9850
MG,ZR,53_6,2002,9850
MG,ZR,53_6,2003,9845
MG,ZR,53_6,2004,9832
MG,ZR,53_6,2005,9832
MG,ZS,53_7,2001,12330
MG,ZS,53_7,2002,12330
MG,ZS,53_7,2003,10825
MG,ZS,53_7,2004,10857
MG,ZS,53_7,2005,11012
MG,ZS,53_7,2017,12280
MG,ZS,53_7,2018,12280
MG,ZT,53_8,2001,18415
MG,ZT,53_8,2002,18415
MG,ZT,53_8,2003,15825
MG,ZT,53_8,2004,15812
MG,ZT,53_8,2005,16042
MINI,Clubman,54_1,2007,14070
MINI,Clubman,54_1,2008,13115
MINI,Clubman,54_1,2009,13115
MINI,Clubman,54_1,2010,13610
MINI,Clubman,54_1,2011,13620
MINI,Clubman,54_1,2012,14375
MINI,Clubman,54_1,2013,14515
MINI,Clubman,54_1,2014,14515
MINI,Clubman,54_1,2015,14765
MINI,Clubman,54_1,2016,18935
MINI,Clubman,54_1,2017,19035
MINI,Clubman,54_1,2018,19380
MINI,Cooper s,54_10,2001,14320
MINI,Cooper s,54_10,2002,14320
MINI,Cooper s,54_10,2003,14320
MINI,Cooper s,54_10,2004,14507
MINI,Cooper s,54_10,2005,14507
MINI,Cooper s,54_10,2006,15292
MINI,Cooper s,54_10,2007,15292
MINI,Cooper s,54_10,2008,15835
MINI,Cooper s,54_10,2009,16400
MINI,Cooper s,54_10,2010,16835
MINI,Cooper s,54_10,2011,16845
MINI,Cooper s,54_10,2012,17905
MINI,Cooper s,54_10,2013,18005
MINI,Cooper s,54_10,2014,18005
MINI,Cooper s,54_10,2015,19315
MINI,Cooper s,54_10,2016,19840
MINI,Cooper s,54_10,2017,21840
MINI,Cooper s,54_10,2018,21840
MINI,Convertible,54_3,2003,13142
MINI,Convertible,54_3,2004,13142
MINI,Convertible,54_3,2005,13142
MINI,Convertible,54_3,2006,13407
MINI,Convertible,54_3,2007,13412
MINI,Convertible,54_3,2008,13415
MINI,Convertible,54_3,2009,13135
MINI,Convertible,54_3,2010,14820
MINI,Convertible,54_3,2011,14820
MINI,Convertible,54_3,2012,15635
MINI,Convertible,54_3,2013,15895
MINI,Convertible,54_3,2014,15985
MINI,Convertible,54_3,2015,16235
MINI,Convertible,54_3,2016,16400
MINI,Convertible,54_3,2017,18710
MINI,Convertible,54_3,2018,19050
MINI,Countryman,54_4,2010,15835
MINI,Countryman,54_4,2011,15835
MINI,Countryman,54_4,2012,16275
MINI,Countryman,54_4,2013,16365
MINI,Countryman,54_4,2014,16435
MINI,Countryman,54_4,2015,16805
MINI,Countryman,54_4,2016,16920
MINI,Countryman,54_4,2017,16940
MINI,Countryman,54_4,2018,16940
MINI,Coupe,54_5,2011,16585
MINI,Coupe,54_5,2012,16585
MINI,Coupe,54_5,2013,16585
MINI,Coupe,54_5,2014,16585
MINI,Coupe,54_5,2015,16785
MINI,Coupe,54_5,2016,16820
MINI,Hatch,54_6,2001,10155
MINI,Hatch,54_6,2002,10155
MINI,Hatch,54_6,2003,10155
MINI,Hatch,54_6,2004,10342
MINI,Hatch,54_6,2005,10342
MINI,Hatch,54_6,2006,10832
MINI,Hatch,54_6,2007,10832
MINI,Hatch,54_6,2008,11460
MINI,Hatch,54_6,2009,10775
MINI,Hatch,54_6,2010,11095
MINI,Hatch,54_6,2011,11105
MINI,Hatch,54_6,2012,11755
MINI,Hatch,54_6,2013,11815
MINI,Hatch,54_6,2014,11815
MINI,Hatch,54_6,2015,12180
MINI,Hatch,54_6,2016,13880
MINI,Hatch,54_6,2017,14170
MINI,Hatch,54_6,2018,14425
MINI,Paceman,54_7,2012,18795
MINI,Paceman,54_7,2013,18795
MINI,Paceman,54_7,2014,18795
MINI,Paceman,54_7,2015,18795
MINI,Paceman,54_7,2016,18930
MINI,Paceman,54_7,2017,19030
MINI,Roadster,54_8,2011,17845
MINI,Roadster,54_8,2012,17845
MINI,Roadster,54_8,2013,17875
MINI,Roadster,54_8,2014,17875
MINI,Roadster,54_8,2015,18075
MINI,Roadster,54_8,2016,18110
MINI,John Cooper Works,54_9,2008,20795
MINI,John Cooper Works,54_9,2009,19980
MINI,John Cooper Works,54_9,2010,20865
MINI,John Cooper Works,54_9,2011,20865
MINI,John Cooper Works,54_9,2012,22170
MINI,John Cooper Works,54_9,2013,22230
MINI,John Cooper Works,54_9,2014,22230
MINI,John Cooper Works,54_9,2015,23375
MINI,John Cooper Works,54_9,2016,23810
MINI,John Cooper Works,54_9,2017,28770
Mitsubishi,ASX,62_1,2010,14999
Mitsubishi,ASX,62_1,2011,15499
Mitsubishi,ASX,62_1,2012,14990
Mitsubishi,ASX,62_1,2013,14990
Mitsubishi,ASX,62_1,2014,14999
Mitsubishi,ASX,62_1,2015,14999
Mitsubishi,ASX,62_1,2016,14999
Mitsubishi,ASX,62_1,2017,15249
Mitsubishi,ASX,62_1,2018,16000
Mitsubishi,Grandis,62_10,2005,18296
Mitsubishi,Grandis,62_10,2006,18296
Mitsubishi,Grandis,62_10,2007,18296
Mitsubishi,Grandis,62_10,2008,16999
Mitsubishi,Grandis,62_10,2009,16931
Mitsubishi,Grandis,62_10,2010,19999
Mitsubishi,Grandis,62_10,2011,20299
Mitsubishi,i,62_12,2007,8999
Mitsubishi,i,62_12,2008,8999
Mitsubishi,i,62_12,2009,9449
Mitsubishi,i,62_12,2010,9449
Mitsubishi,i,62_12,2011,31490
Mitsubishi,i,62_12,2012,31490
Mitsubishi,i,62_12,2013,31490
Mitsubishi,Lancer,62_14,1999,10815
Mitsubishi,Lancer,62_14,2000,10815
Mitsubishi,Lancer,62_14,2001,25815
Mitsubishi,Lancer,62_14,2002,26815
Mitsubishi,Lancer,62_14,2003,23801
Mitsubishi,Lancer,62_14,2004,9816
Mitsubishi,Lancer,62_14,2005,9816
Mitsubishi,Lancer,62_14,2006,9836
Mitsubishi,Lancer,62_14,2007,9836
Mitsubishi,Lancer,62_14,2008,9999
Mitsubishi,Lancer,62_14,2009,9999
Mitsubishi,Lancer,62_14,2010,12849
Mitsubishi,Lancer,62_14,2011,12849
Mitsubishi,Lancer,62_14,2012,14749
Mitsubishi,Lancer,62_14,2013,31349
Mitsubishi,Lancer,62_14,2014,50000
Mitsubishi,Mirage,62_15,2013,8999
Mitsubishi,Mirage,62_15,2014,8999
Mitsubishi,Mirage,62_15,2015,8999
Mitsubishi,Mirage,62_15,2016,8999
Mitsubishi,Mirage,62_15,2017,11499
Mitsubishi,Mirage,62_15,2018,10875
Mitsubishi,Outlander,62_16,2004,16801
Mitsubishi,Outlander,62_16,2005,16796
Mitsubishi,Outlander,62_16,2006,16796
Mitsubishi,Outlander,62_16,2007,16796
Mitsubishi,Outlander,62_16,2008,19449
Mitsubishi,Outlander,62_16,2009,19549
Mitsubishi,Outlander,62_16,2010,20549
Mitsubishi,Outlander,62_16,2011,20549
Mitsubishi,Outlander,62_16,2012,21418
Mitsubishi,Outlander,62_16,2013,21418
Mitsubishi,Outlander,62_16,2014,23699
Mitsubishi,Outlander,62_16,2015,23799
Mitsubishi,Outlander,62_16,2016,23799
Mitsubishi,Outlander,62_16,2017,23799
Mitsubishi,Outlander,62_16,2018,25000
Mitsubishi,Shogun,62_18,1998,20245
Mitsubishi,Shogun,62_18,1999,18599
Mitsubishi,Shogun,62_18,2000,18599
Mitsubishi,Shogun,62_18,2001,21815
Mitsubishi,Shogun,62_18,2002,21810
Mitsubishi,Shogun,62_18,2003,21809
Mitsubishi,Shogun,62_18,2004,21996
Mitsubishi,Shogun,62_18,2005,21291
Mitsubishi,Shogun,62_18,2006,21291
Mitsubishi,Shogun,62_18,2007,21291
Mitsubishi,Shogun,62_18,2008,21291
Mitsubishi,Shogun,62_18,2009,22649
Mitsubishi,Shogun,62_18,2010,24499
Mitsubishi,Shogun,62_18,2011,28499
Mitsubishi,Shogun,62_18,2012,29749
Mitsubishi,Shogun,62_18,2013,26199
Mitsubishi,Shogun,62_18,2014,26199
Mitsubishi,Shogun,62_18,2015,26199
Mitsubishi,Shogun,62_18,2016,26199
Mitsubishi,Shogun,62_18,2017,29634
Mitsubishi,Shogun,62_18,2018,30890
Mitsubishi,Shogun Pinin,62_19,2000,12315
Mitsubishi,Shogun Pinin,62_19,2001,12315
Mitsubishi,Shogun Pinin,62_19,2002,12315
Mitsubishi,Shogun Pinin,62_19,2003,12814
Mitsubishi,Shogun Pinin,62_19,2004,12801
Mitsubishi,Shogun Pinin,62_19,2005,12796
Mitsubishi,Shogun Pinin,62_19,2006,12796
Mitsubishi,Carisma,62_2,1998,12245
Mitsubishi,Carisma,62_2,1999,10815
Mitsubishi,Carisma,62_2,2000,10815
Mitsubishi,Carisma,62_2,2001,9630
Mitsubishi,Carisma,62_2,2002,9630
Mitsubishi,Carisma,62_2,2003,9630
Mitsubishi,Carisma,62_2,2004,9816
Mitsubishi,Shogun Sport,62_20,1998,20190
Mitsubishi,Shogun Sport,62_20,1999,18815
Mitsubishi,Shogun Sport,62_20,2000,18815
Mitsubishi,Shogun Sport,62_20,2001,18815
Mitsubishi,Shogun Sport,62_20,2002,18810
Mitsubishi,Shogun Sport,62_20,2003,18809
Mitsubishi,Shogun Sport,62_20,2004,16796
Mitsubishi,Shogun Sport,62_20,2005,16791
Mitsubishi,Shogun Sport,62_20,2006,16791
Mitsubishi,Shogun Sport,62_20,2007,19796
Mitsubishi,Shogun Sport,62_20,2008,20791
Mitsubishi,Shogun Sport,62_20,2017,35650
Mitsubishi,Shogun Sport,62_20,2018,35650
Mitsubishi,Space Star,62_21,1999,11020
Mitsubishi,Space Star,62_21,2000,9815
Mitsubishi,Space Star,62_21,2001,9815
Mitsubishi,Space Star,62_21,2002,9850
Mitsubishi,Space Star,62_21,2003,8849
Mitsubishi,Space Star,62_21,2004,8836
Mitsubishi,Space Star,62_21,2005,8836
Mitsubishi,Space Star,62_21,2006,10814
Mitsubishi,Space Wagon,62_22,1998,16494
Mitsubishi,Space Wagon,62_22,1999,13319
Mitsubishi,Space Wagon,62_22,2000,16815
Mitsubishi,Space Wagon,62_22,2001,16815
Mitsubishi,Space Wagon,62_22,2002,15815
Mitsubishi,Space Wagon,62_22,2003,15814
Mitsubishi,Space Wagon,62_22,2004,15801
Mitsubishi,Colt,62_3,1998,9820
Mitsubishi,Colt,62_3,1999,7815
Mitsubishi,Colt,62_3,2000,7815
Mitsubishi,Colt,62_3,2001,7815
Mitsubishi,Colt,62_3,2002,8350
Mitsubishi,Colt,62_3,2003,8315
Mitsubishi,Colt,62_3,2004,7356
Mitsubishi,Colt,62_3,2005,7356
Mitsubishi,Colt,62_3,2006,7256
Mitsubishi,Colt,62_3,2007,7256
Mitsubishi,Colt,62_3,2008,7499
Mitsubishi,Colt,62_3,2009,7499
Mitsubishi,Colt,62_3,2010,8499
Mitsubishi,Colt,62_3,2011,8499
Mitsubishi,Colt,62_3,2012,9450
Mitsubishi,Colt,62_3,2013,9450
Mitsubishi,Eclipse Cross,62_7,2017,20720
Mitsubishi,Eclipse Cross,62_7,2018,20720
Mitsubishi,FTO,62_8,2000,22815
Mitsubishi,FTO,62_8,2001,22810
Mitsubishi,FTO,62_8,2002,22815
Mitsubishi,Galant,62_9,1998,17275
Mitsubishi,Galant,62_9,1999,16220
Mitsubishi,Galant,62_9,2000,14815
Mitsubishi,Galant,62_9,2001,15815
Mitsubishi,Galant,62_9,2002,15815
Mitsubishi,Galant,62_9,2003,15815
Mitsubishi,Galant,62_9,2004,17810
Nissan,350 Z,64_1,2003,23815
Nissan,350 Z,64_1,2004,23802
Nissan,350 Z,64_1,2005,24302
Nissan,350 Z,64_1,2006,25297
Nissan,350 Z,64_1,2007,26145
Nissan,350 Z,64_1,2008,26445
Nissan,350 Z,64_1,2009,26240
Nissan,350 Z,64_1,2010,26240
Nissan,GT-R,64_13,2009,54440
Nissan,GT-R,64_13,2010,54440
Nissan,GT-R,64_13,2011,58940
Nissan,GT-R,64_13,2012,70895
Nissan,GT-R,64_13,2013,73395
Nissan,GT-R,64_13,2014,76875
Nissan,GT-R,64_13,2015,76875
Nissan,GT-R,64_13,2016,76875
Nissan,GT-R,64_13,2017,76875
Nissan,GT-R,64_13,2018,80470
Nissan,Juke,64_14,2010,12615
Nissan,Juke,64_14,2011,12615
Nissan,Juke,64_14,2012,12820
Nissan,Juke,64_14,2013,12815
Nissan,Juke,64_14,2014,13015
Nissan,Juke,64_14,2015,13015
Nissan,Juke,64_14,2016,13745
Nissan,Juke,64_14,2017,14335
Nissan,Juke,64_14,2018,14825
Nissan,Juke,64_14,2019,14935
Nissan,Juke,64_14,2020,14935
Nissan,Leaf,64_16,2010,30935
Nissan,Leaf,64_16,2011,30935
Nissan,Leaf,64_16,2012,28435
Nissan,Leaf,64_16,2013,25935
Nissan,Leaf,64_16,2014,25935
Nissan,Leaf,64_16,2015,26435
Nissan,Leaf,64_16,2016,25735
Nissan,Leaf,64_16,2017,26125
Nissan,Leaf,64_16,2018,26125
Nissan,Micra,64_17,1998,7320
Nissan,Micra,64_17,1999,7320
Nissan,Micra,64_17,2000,6870
