TractId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
18097320800,Indiana,Marion County,3039,1444,1595,2.6,86.9,4.1,0.0,3.2,0.8,2174,133438.0,19853.0,89531.0,8613.0,2.4,2.4,67.1,6.7,19.2,2.1,5.0,85.7,1.6,0.1,1.0,0.7,10.8,21.1,1387,83.7,8.5,7.6,0.2,3.5
18097320901,Indiana,Marion County,6400,2893,3507,5.1,63.7,24.1,0.0,1.1,0.0,4745,55634.0,8072.0,33723.0,4804.0,12.9,24.9,50.9,14.7,21.8,2.1,10.5,79.3,10.0,0.0,1.9,1.4,7.5,20.5,3222,85.0,8.6,6.4,0.0,1.8
18097320902,Indiana,Marion County,4275,1929,2346,28.4,27.3,39.4,0.0,2.4,0.2,2223,35988.0,5114.0,18369.0,2644.0,32.0,44.8,38.2,15.5,30.2,1.5,14.7,84.3,8.0,1.0,0.0,5.4,1.2,24.0,1905,86.2,11.8,2.0,0.0,2.3
18097320903,Indiana,Marion County,5127,2513,2614,35.0,12.4,44.9,0.0,3.5,0.0,2573,35192.0,4322.0,15427.0,2737.0,29.7,49.6,16.2,31.9,23.1,7.4,21.4,79.1,16.3,0.0,0.0,2.2,2.4,21.6,2308,86.3,10.7,3.0,0.0,13.1
18097321001,Indiana,Marion County,2889,1417,1472,4.0,43.5,48.0,0.0,0.0,0.0,2229,54938.0,11186.0,22680.0,4513.0,11.4,8.6,30.4,13.0,32.3,8.8,15.6,74.4,8.6,9.8,2.9,1.2,3.1,24.9,1386,83.4,9.3,7.3,0.0,12.1
18097321002,Indiana,Marion County,4458,2006,2452,3.0,41.3,38.1,0.0,7.8,0.0,3081,71546.0,4622.0,36519.0,4396.0,11.3,24.2,54.2,8.2,20.0,7.7,10.0,88.3,9.2,0.0,0.0,0.1,2.4,22.4,2235,83.0,15.6,1.5,0.0,5.6
18097321100,Indiana,Marion County,3787,1795,1992,1.7,50.5,43.9,0.0,0.6,0.0,2837,58210.0,9823.0,46432.0,9577.0,12.6,21.1,44.3,13.5,30.0,5.6,6.6,83.4,6.9,0.0,0.1,1.0,8.6,23.1,1635,78.0,8.7,13.3,0.0,8.5
18097321200,Indiana,Marion County,5174,2427,2747,0.9,90.7,3.7,0.0,0.6,0.0,3846,127383.0,21191.0,66822.0,10370.0,5.0,5.1,69.6,6.5,19.8,1.8,2.3,83.4,2.5,0.4,2.5,3.7,7.5,20.9,3280,81.0,10.3,8.7,0.0,2.8
18097321300,Indiana,Marion County,2455,1456,999,2.0,90.3,1.1,0.3,3.9,0.0,2146,74757.0,7855.0,49239.0,6301.0,4.6,4.9,65.2,9.7,18.0,2.8,4.3,90.0,6.5,0.5,1.6,0.7,0.8,23.0,1972,90.9,6.7,1.8,0.5,3.8
18097321400,Indiana,Marion County,5654,2520,3134,6.9,72.1,17.7,0.0,1.9,0.0,4585,66391.0,9682.0,40568.0,5596.0,10.4,2.7,51.8,7.6,29.5,5.8,5.5,84.7,6.1,4.0,0.0,0.8,4.4,22.3,3599,86.3,10.4,2.9,0.4,3.4
18097321600,Indiana,Marion County,5633,2515,3118,5.6,39.4,51.7,0.0,2.6,0.0,4361,42056.0,7982.0,34111.0,13273.0,17.4,38.6,40.3,19.9,23.7,3.0,13.2,87.3,6.3,0.8,0.0,1.6,4.0,22.9,2987,90.8,7.1,2.1,0.0,7.4
18097321700,Indiana,Marion County,3644,1859,1785,4.1,86.8,3.4,0.0,1.2,0.0,3216,52056.0,6143.0,37131.0,3552.0,5.5,8.6,55.4,13.2,17.7,7.6,6.1,78.1,8.2,1.6,0.0,2.5,9.6,23.7,2486,83.1,10.6,6.2,0.0,2.7
18097321800,Indiana,Marion County,3714,1778,1936,2.6,87.1,4.2,0.0,2.2,0.0,2929,100152.0,17869.0,57543.0,5996.0,4.9,3.5,61.3,10.1,19.2,6.2,3.1,89.6,2.5,1.1,1.0,0.8,5.0,21.3,2520,80.9,14.6,4.5,0.0,0.9
18097321900,Indiana,Marion County,6416,2681,3735,2.9,81.2,9.4,0.0,1.7,0.0,5356,107537.0,8183.0,33875.0,5203.0,16.4,2.4,53.5,21.1,19.5,1.6,4.2,63.6,9.5,0.5,20.4,0.3,5.6,16.5,3157,81.0,15.1,3.6,0.3,8.4
18097322000,Indiana,Marion County,3643,1533,2110,7.4,38.1,53.1,0.0,0.2,0.0,2940,43715.0,10158.0,26373.0,4359.0,24.4,25.1,36.0,20.2,25.1,2.6,16.2,78.1,8.1,2.9,3.4,3.8,3.7,22.5,1888,85.4,11.6,3.0,0.0,7.9
18097322100,Indiana,Marion County,2655,1077,1578,1.3,51.1,37.1,0.0,2.4,0.0,1792,49766.0,20735.0,32765.0,7712.0,18.3,33.0,45.8,10.2,33.7,5.9,4.4,78.6,10.3,0.8,0.0,1.1,9.2,18.4,1240,79.7,10.8,9.5,0.0,6.9
18097322200,Indiana,Marion County,2238,1120,1118,1.3,68.3,23.4,0.5,1.8,0.0,1591,77273.0,18114.0,45427.0,7461.0,8.6,9.2,55.6,14.7,17.9,3.3,8.5,79.8,3.5,8.0,0.4,3.9,4.4,21.7,1118,85.0,7.8,6.8,0.4,4.2
18097322300,Indiana,Marion County,2613,1223,1390,2.0,84.0,11.5,0.0,1.8,0.0,2144,86667.0,13242.0,51634.0,7049.0,5.8,8.4,67.3,12.3,14.6,0.5,5.4,76.5,8.6,1.5,0.0,1.1,12.4,25.5,1735,82.8,10.1,7.1,0.0,1.9
18097322400,Indiana,Marion County,3215,1548,1667,5.0,55.5,34.1,3.1,0.6,0.0,2675,42656.0,9000.0,25283.0,2585.0,17.4,28.2,41.1,19.1,20.1,6.9,12.8,75.2,8.4,6.7,1.4,6.0,2.3,24.7,2060,86.1,9.3,4.6,0.0,6.9
18097322500,Indiana,Marion County,1418,586,832,14.5,25.7,54.5,0.0,2.4,0.0,1077,23125.0,7633.0,22700.0,7295.0,35.2,57.4,19.7,28.9,39.8,4.5,7.2,79.1,6.2,11.5,1.5,0.8,0.9,26.1,651,83.9,10.6,5.5,0.0,13.2
18097322600,Indiana,Marion County,3986,1695,2291,1.3,4.6,90.6,0.0,0.0,0.0,2779,17716.0,6695.0,13309.0,2122.0,48.6,74.7,17.6,32.3,27.9,4.6,17.6,83.6,7.2,7.0,0.0,0.6,1.6,22.4,1503,87.7,9.2,3.1,0.0,19.2
18097322700,Indiana,Marion County,2065,1032,1033,5.0,11.6,81.2,0.0,1.0,0.0,1668,43125.0,7852.0,26488.0,5518.0,17.0,41.5,33.3,23.6,20.2,5.1,17.8,81.2,8.2,4.6,0.0,0.0,6.0,21.0,956,86.9,9.3,3.8,0.0,22.1
18097330103,Indiana,Marion County,5194,2694,2500,0.4,77.8,11.3,0.0,3.4,0.0,4074,50074.0,4607.0,34098.0,4144.0,7.6,20.1,45.7,10.2,27.4,7.3,9.4,89.5,6.4,0.0,0.4,2.1,1.6,20.0,3253,89.5,7.7,2.8,0.0,5.1
18097330105,Indiana,Marion County,5043,2502,2541,5.2,63.9,20.7,0.0,9.2,0.0,3694,51948.0,3220.0,31202.0,3992.0,6.9,4.4,48.5,19.1,16.9,6.1,9.4,85.8,7.2,0.4,2.0,0.9,3.7,20.5,2845,83.9,10.2,5.9,0.0,2.0
18097330106,Indiana,Marion County,3910,2048,1862,9.5,65.7,20.0,0.0,3.1,0.0,3121,30575.0,3522.0,29598.0,6967.0,27.4,67.2,34.3,24.7,30.9,0.6,9.5,86.9,3.8,2.2,2.4,2.8,1.7,19.9,2248,92.5,6.4,0.5,0.6,11.8
18097330107,Indiana,Marion County,6516,2837,3679,4.6,81.7,9.7,0.0,3.7,0.0,5119,95957.0,11117.0,52371.0,9288.0,5.5,10.3,52.7,10.1,31.3,3.1,2.7,89.3,5.2,0.0,0.5,0.4,4.6,24.3,3281,86.0,10.2,3.8,0.0,6.4
18097330108,Indiana,Marion County,3751,1904,1847,2.1,86.1,5.6,0.7,3.1,0.0,2966,123264.0,16763.0,57823.0,7790.0,2.7,5.0,57.6,6.5,22.4,2.1,11.4,86.6,5.5,0.0,0.4,0.0,7.5,26.1,1963,89.4,7.5,3.1,0.0,3.0
18097330109,Indiana,Marion County,4724,2429,2295,2.0,87.6,8.3,0.0,0.4,0.0,3907,91305.0,8657.0,41691.0,4021.0,4.3,1.7,56.1,10.4,24.9,3.8,4.8,85.0,5.9,0.0,1.0,1.4,6.7,26.7,2853,81.4,14.3,3.5,0.8,0.5
18097330202,Indiana,Marion County,11201,4548,6653,10.7,26.7,58.8,0.2,0.6,0.0,7227,37432.0,4188.0,20529.0,2561.0,23.2,30.4,24.8,20.4,28.8,2.8,23.2,86.3,5.0,0.3,1.3,0.3,6.8,25.4,4995,81.8,12.2,6.0,0.0,12.0
18097330203,Indiana,Marion County,6094,2971,3123,3.0,88.6,5.3,0.0,0.6,0.0,4588,147857.0,32089.0,64216.0,7347.0,3.9,1.5,63.8,9.9,20.6,3.9,1.7,80.0,5.6,0.0,0.0,0.0,14.4,30.1,3106,79.6,11.6,8.9,0.0,2.8
18097330204,Indiana,Marion County,6784,3126,3658,6.6,58.1,27.2,0.0,2.2,0.1,4862,92500.0,11114.0,30118.0,2270.0,7.3,13.6,51.3,10.5,25.2,8.3,4.8,91.0,3.7,0.0,0.0,0.0,5.4,25.3,3518,76.1,20.1,3.8,0.0,5.7
18097330206,Indiana,Marion County,5071,2421,2650,4.0,73.3,14.3,0.0,3.5,0.0,3646,86108.0,11728.0,34270.0,3650.0,5.4,7.9,47.1,13.5,23.6,6.1,9.7,86.0,7.2,0.0,0.7,0.3,5.9,28.9,2879,84.5,13.0,2.5,0.0,6.4
18097330208,Indiana,Marion County,2913,1486,1427,5.4,75.0,15.7,0.0,3.9,0.0,2205,80938.0,13392.0,40699.0,4393.0,0.8,0.0,54.8,9.6,23.8,3.3,8.5,82.7,11.3,0.0,0.0,0.0,6.0,27.5,1747,78.5,16.0,5.5,0.0,2.4
18097330209,Indiana,Marion County,9515,4848,4667,7.4,61.1,27.1,0.0,0.3,0.0,6859,66513.0,10761.0,31935.0,6607.0,7.3,5.2,38.4,17.2,26.3,10.6,7.5,90.8,4.0,0.0,1.5,0.4,3.3,28.9,4738,85.9,10.2,3.5,0.4,8.1
18097330401,Indiana,Marion County,6114,2773,3341,0.6,75.3,23.3,0.2,0.0,0.0,4622,88370.0,12574.0,44529.0,6466.0,4.1,5.3,55.6,7.3,26.1,2.2,8.8,90.2,5.1,0.0,0.0,0.0,4.7,21.6,3322,78.7,15.9,5.5,0.0,4.7
18097330500,Indiana,Marion County,6352,2970,3382,5.1,23.5,65.6,0.0,0.0,0.0,4535,40330.0,10610.0,20479.0,3575.0,24.3,37.7,47.4,21.9,20.2,4.3,6.3,89.0,5.7,0.0,0.0,0.7,4.6,21.2,2348,73.1,17.7,9.2,0.0,12.2
18097330600,Indiana,Marion County,5574,2497,3077,18.3,51.8,26.0,0.0,0.0,0.0,3294,39748.0,3453.0,17313.0,3030.0,31.6,55.7,36.4,18.3,22.5,9.8,12.9,89.7,6.6,0.8,0.0,2.3,0.5,23.8,2601,86.3,9.2,4.5,0.0,5.6
18097330700,Indiana,Marion County,5304,2760,2544,34.3,59.4,3.8,0.0,1.8,0.0,3439,37592.0,2705.0,20540.0,2521.0,16.2,28.8,15.6,16.7,19.1,31.0,17.6,84.5,10.5,0.0,1.2,1.6,2.3,31.4,3051,88.1,3.5,8.4,0.0,5.5
18097330803,Indiana,Marion County,4107,2056,2051,10.0,24.0,63.4,0.0,0.0,0.0,2259,27115.0,6744.0,11956.0,2544.0,45.0,59.1,17.3,32.4,22.7,7.4,20.2,80.5,10.2,6.1,0.5,2.4,0.4,28.7,1534,96.5,2.4,1.1,0.0,16.0
18097330804,Indiana,Marion County,3289,1369,1920,19.1,13.2,63.7,0.0,0.0,0.0,1728,20793.0,8237.0,11659.0,2372.0,51.5,69.0,14.9,27.0,27.1,5.5,25.6,65.3,24.5,3.4,2.8,0.0,4.1,23.6,1134,76.3,15.8,7.9,0.0,23.6
18097330805,Indiana,Marion County,2730,1149,1581,12.0,30.6,52.5,1.1,0.0,0.0,1791,22169.0,4725.0,16014.0,3466.0,43.5,63.3,14.8,17.7,28.3,11.7,27.6,83.5,6.5,1.3,0.7,7.4,0.7,18.7,1125,93.2,4.8,2.0,0.0,16.0
18097330806,Indiana,Marion County,4133,1864,2269,22.5,18.8,53.3,0.0,0.3,0.0,2475,26473.0,4203.0,12579.0,1878.0,39.7,47.8,12.7,21.6,30.2,20.5,15.1,81.6,7.7,4.1,2.2,0.0,4.4,27.1,1493,87.9,5.5,6.6,0.0,20.5
18097330900,Indiana,Marion County,5452,1983,3469,9.2,11.8,76.4,0.0,0.0,0.0,3781,30783.0,4112.0,14602.0,1623.0,24.0,31.3,19.9,20.7,32.4,9.0,18.0,84.5,7.7,2.5,3.3,1.0,1.0,22.4,1976,86.3,11.8,1.9,0.0,29.7
18097331000,Indiana,Marion County,4224,1952,2272,2.8,5.9,85.9,0.0,1.3,1.8,3169,36409.0,2605.0,18658.0,1955.0,20.2,37.9,11.6,30.9,33.5,2.3,21.8,81.8,11.4,3.5,0.5,0.0,2.8,24.4,1640,88.8,7.4,3.8,0.0,14.1
18097340101,Indiana,Marion County,3857,2029,1828,6.1,81.9,8.0,0.0,3.8,0.0,2728,63477.0,8778.0,30796.0,4377.0,9.9,7.6,32.5,20.5,22.4,10.1,14.5,88.0,7.8,0.0,0.0,0.3,3.9,19.8,1866,87.9,7.8,4.3,0.0,3.9
18097340102,Indiana,Marion County,3671,1689,1982,14.2,35.6,46.6,0.0,0.8,0.0,2501,33099.0,4995.0,20864.0,3010.0,19.5,32.3,16.8,17.7,26.6,6.1,32.8,80.2,12.0,0.0,4.6,1.6,1.6,20.1,1548,92.8,6.8,0.5,0.0,11.3
18097340108,Indiana,Marion County,2397,1214,1183,29.7,16.0,50.0,0.0,1.0,0.0,1290,26627.0,3493.0,14021.0,2184.0,38.4,54.1,10.0,22.7,22.1,22.9,22.3,64.2,23.8,4.7,1.8,5.1,0.4,22.4,1062,83.1,7.9,7.5,1.4,8.7
18097340109,Indiana,Marion County,1207,547,660,23.6,32.0,40.9,0.0,0.0,0.0,776,52833.0,5834.0,28956.0,4238.0,8.7,1.3,33.1,15.8,14.3,5.9,30.9,89.3,4.8,2.6,0.0,0.0,3.2,24.6,683,78.5,16.8,4.7,0.0,6.8
18097340110,Indiana,Marion County,5017,2466,2551,30.5,18.6,45.6,0.0,2.0,0.0,3319,37011.0,2924.0,23807.0,3422.0,12.5,24.4,22.7,26.8,23.1,7.8,19.5,79.2,15.0,2.7,0.8,2.3,0.0,22.6,3066,86.7,11.9,1.4,0.0,5.2
18097340111,Indiana,Marion County,3707,1589,2118,10.1,55.9,28.5,0.2,1.3,0.0,2537,77904.0,13070.0,22786.0,2312.0,10.2,15.1,35.1,18.5,23.5,6.2,16.6,80.9,10.7,0.0,2.2,0.0,6.2,27.6,1640,86.3,10.9,2.7,0.0,6.1
18097340112,Indiana,Marion County,5260,2597,2663,6.3,48.8,40.1,0.0,1.0,0.0,3833,41826.0,3449.0,25113.0,2781.0,14.7,35.7,24.3,27.4,35.9,1.5,10.9,91.5,6.3,0.0,0.5,0.4,1.3,23.3,3136,85.0,13.4,1.2,0.4,3.0
18097340113,Indiana,Marion County,4139,2036,2103,9.8,73.7,13.1,0.0,1.0,0.0,3069,49054.0,5478.0,26513.0,3731.0,10.4,12.8,27.7,17.1,29.5,6.6,19.1,88.4,10.4,0.0,0.0,0.5,0.7,21.9,1957,89.3,6.3,4.4,0.0,6.5
18097340114,Indiana,Marion County,4134,2158,1976,7.0,76.0,12.2,0.1,1.0,0.0,3132,71685.0,2934.0,30758.0,2212.0,2.8,2.7,37.3,13.8,25.7,11.4,11.9,88.0,5.8,0.0,1.3,1.2,3.7,23.1,2304,81.3,14.3,4.5,0.0,6.3
18097340201,Indiana,Marion County,3825,1796,2029,32.7,36.4,25.7,1.4,1.3,0.0,1873,45873.0,5102.0,14382.0,1834.0,32.4,44.8,17.7,24.4,18.9,8.1,30.9,78.7,16.4,0.0,0.0,2.3,2.6,24.1,1648,89.0,6.8,4.2,0.0,7.2
18097340202,Indiana,Marion County,4105,1861,2244,12.6,45.4,34.1,0.3,4.8,0.0,2614,35897.0,8133.0,20728.0,2485.0,25.0,26.9,24.6,23.6,23.7,4.7,23.4,83.5,9.5,2.4,0.4,1.3,2.8,22.7,1868,82.7,12.2,5.1,0.0,10.5
18097340300,Indiana,Marion County,8214,4099,4115,53.3,10.0,30.2,0.0,3.4,0.0,2945,31673.0,7678.0,14929.0,3703.0,43.7,62.6,13.3,18.2,21.3,18.8,28.4,73.3,17.0,1.9,1.7,3.3,2.9,20.6,3351,85.2,3.1,11.7,0.0,11.0
18097340400,Indiana,Marion County,3706,1860,1846,38.4,30.8,26.9,0.0,1.6,0.0,1794,39306.0,10081.0,14825.0,1909.0,23.6,36.2,15.5,17.5,28.7,14.8,23.4,74.1,17.4,1.0,0.0,5.2,2.3,22.0,1590,86.6,7.2,6.2,0.0,15.8
18097340500,Indiana,Marion County,5005,2183,2822,4.3,21.9,68.0,0.0,1.4,0.0,3421,40678.0,3521.0,20105.0,5350.0,23.3,40.4,17.1,29.9,22.1,6.2,24.7,79.2,11.8,1.3,3.9,2.2,1.7,21.7,2312,84.2,13.2,2.6,0.0,5.2
18097340600,Indiana,Marion County,5540,2651,2889,20.9,17.1,56.4,1.6,0.3,0.0,3544,32061.0,3798.0,15355.0,1756.0,28.7,42.6,25.9,24.2,25.6,7.0,17.3,87.4,3.6,4.2,0.7,2.6,1.6,22.2,2189,84.5,7.7,7.8,0.0,9.9
18097340700,Indiana,Marion County,4061,1951,2110,34.6,29.4,35.0,0.0,0.0,0.0,2193,35036.0,13926.0,14956.0,2644.0,43.1,66.6,15.6,25.2,20.6,16.3,22.3,79.6,14.2,4.4,0.9,0.4,0.6,25.4,1586,80.3,8.1,11.5,0.0,10.7
18097340800,Indiana,Marion County,1631,813,818,0.3,80.9,0.4,0.0,14.5,0.0,1159,54917.0,11070.0,28754.0,5091.0,18.3,39.1,32.2,15.5,29.4,7.6,15.3,83.9,8.3,1.9,0.0,3.9,1.9,19.8,786,81.9,14.6,3.4,0.0,5.0
18097340901,Indiana,Marion County,3597,1718,1879,7.4,64.2,22.2,0.0,2.8,0.0,2532,62042.0,8563.0,28846.0,3351.0,8.5,9.9,33.3,18.2,26.8,6.7,15.0,91.6,6.3,0.0,0.0,0.0,2.1,23.2,1903,82.9,9.6,7.5,0.0,5.0
18097340902,Indiana,Marion County,6704,3277,3427,14.4,45.3,33.3,0.0,1.7,0.3,3961,34160.0,4377.0,17394.0,2964.0,31.9,39.7,28.4,22.2,23.5,1.6,24.2,91.1,3.2,4.5,0.4,0.0,0.8,21.3,2896,91.1,6.3,2.7,0.0,5.8
18097341000,Indiana,Marion County,1749,803,946,10.5,84.8,3.7,0.0,0.0,0.0,1449,68643.0,6561.0,30130.0,2187.0,7.1,10.2,35.2,10.8,27.4,9.8,16.8,86.0,6.3,1.1,2.7,0.4,3.5,20.1,1079,80.3,16.2,3.5,0.0,3.1
18097341100,Indiana,Marion County,2130,1132,998,21.1,48.8,27.7,0.0,0.8,0.0,1327,28787.0,4963.0,15285.0,4974.0,35.3,45.1,12.9,27.6,21.0,18.4,20.1,78.0,6.7,1.4,3.0,10.2,0.8,19.7,743,91.7,5.1,3.2,0.0,10.8
18097341200,Indiana,Marion County,2360,1055,1305,21.2,7.9,67.6,0.0,0.0,0.0,1314,22051.0,3638.0,13226.0,4038.0,43.5,63.8,8.2,23.6,20.3,19.8,28.2,59.1,32.4,5.3,2.3,1.0,0.0,23.1,809,77.4,13.8,8.8,0.0,11.2
18097341600,Indiana,Marion County,2137,961,1176,25.9,8.9,63.7,0.0,0.0,0.0,1249,18348.0,7414.0,10753.0,1881.0,48.0,61.3,17.0,18.8,14.9,16.0,33.3,78.0,7.7,14.3,0.0,0.0,0.0,20.8,693,77.2,9.8,13.0,0.0,18.9
18097341700,Indiana,Marion County,5043,2735,2308,29.2,54.1,12.3,0.1,0.0,0.0,2950,30495.0,6123.0,12856.0,1700.0,36.6,53.7,14.3,27.0,20.1,16.8,21.8,80.8,16.4,0.3,0.4,0.5,1.7,23.4,1956,85.7,6.1,7.5,0.7,7.1
18097341902,Indiana,Marion County,3377,1565,1812,6.9,71.9,16.4,0.4,1.1,0.0,2430,54547.0,2419.0,27477.0,3308.0,8.9,16.1,28.6,20.4,31.5,8.7,10.8,88.6,7.2,0.7,0.0,1.2,2.3,21.9,1673,86.8,11.0,2.2,0.0,6.2
18097341903,Indiana,Marion County,5418,2884,2534,26.3,21.8,47.6,0.0,1.1,0.0,2379,30800.0,3643.0,14224.0,1917.0,29.3,41.7,16.5,21.3,17.7,11.8,32.6,75.8,14.1,0.9,0.0,8.0,1.1,22.4,2908,89.8,6.6,3.6,0.0,6.7
18097341904,Indiana,Marion County,2519,1255,1264,45.9,24.2,25.5,0.0,3.7,0.0,961,34250.0,4576.0,15610.0,1996.0,30.4,40.6,19.5,21.9,21.0,13.3,24.3,76.8,18.7,0.3,2.3,1.8,0.0,20.8,1195,86.3,7.9,5.9,0.0,8.3
18097342000,Indiana,Marion County,6929,3525,3404,15.7,47.3,27.1,0.0,4.0,0.0,4513,62832.0,6735.0,25106.0,3222.0,8.1,11.6,34.0,13.7,29.4,5.8,17.2,83.7,10.1,0.9,0.0,2.4,2.8,22.5,3463,90.9,6.6,2.5,0.0,4.5
18097342101,Indiana,Marion County,5779,2713,3066,20.5,50.6,23.0,0.4,2.2,0.0,3556,47500.0,9525.0,18886.0,2314.0,23.2,42.5,26.8,18.7,28.4,9.8,16.2,92.1,7.8,0.0,0.0,0.0,0.0,21.9,2479,88.9,7.2,3.9,0.0,16.1
18097342200,Indiana,Marion County,5809,2926,2883,19.5,57.6,20.3,0.0,1.1,0.0,3359,29504.0,4902.0,15511.0,2778.0,34.7,60.4,16.3,24.2,23.1,11.6,24.8,80.6,12.8,2.4,1.0,2.0,1.2,19.6,2351,89.7,9.8,0.6,0.0,7.6
18097342300,Indiana,Marion County,6992,3407,3585,9.7,78.0,6.9,0.0,2.2,0.0,4517,31679.0,4616.0,17063.0,4367.0,39.3,59.9,11.8,15.2,31.7,18.4,23.0,83.3,13.1,0.4,0.0,3.2,0.0,20.0,2566,87.9,7.2,4.7,0.2,10.3
18097342400,Indiana,Marion County,1630,866,764,0.5,97.5,1.2,0.0,0.0,0.0,1248,35893.0,6011.0,18024.0,3568.0,30.5,53.4,17.9,14.6,29.0,11.1,27.5,81.9,11.7,0.8,4.7,1.0,0.0,21.9,749,93.5,4.0,2.5,0.0,4.3
18097342500,Indiana,Marion County,4464,2261,2203,23.6,67.4,4.0,0.0,0.9,0.0,2915,34412.0,5609.0,15336.0,1284.0,27.2,42.7,13.1,17.9,24.3,19.4,25.2,86.0,9.0,0.0,0.9,3.1,1.0,21.0,1835,92.2,4.1,3.1,0.5,6.6
18097342600,Indiana,Marion County,3386,1599,1787,30.4,52.3,11.0,0.4,0.0,0.0,1917,26479.0,3568.0,11717.0,1503.0,51.8,70.5,13.0,23.5,22.4,19.9,21.3,72.3,19.5,0.0,1.0,5.6,1.5,23.6,1249,95.5,2.3,2.2,0.0,4.6
18097350100,Indiana,Marion County,1182,569,613,9.9,14.6,71.7,0.0,1.0,0.0,951,27833.0,11727.0,23848.0,8415.0,27.0,42.7,14.7,21.7,22.4,5.0,36.2,71.2,11.7,5.0,4.3,7.7,0.0,24.6,563,77.1,17.9,5.0,0.0,8.5
18097350300,Indiana,Marion County,2377,1162,1215,1.8,23.8,71.9,0.4,0.7,0.0,1958,19076.0,2441.0,16808.0,3401.0,43.5,54.0,19.2,28.4,30.0,7.8,14.6,73.1,11.8,8.2,6.1,0.0,0.7,24.7,1084,87.0,7.5,5.5,0.0,13.1
18097350400,Indiana,Marion County,2853,1564,1289,3.0,27.1,61.8,0.0,4.8,0.0,2223,41429.0,9929.0,19906.0,2703.0,26.4,30.5,36.0,13.2,25.0,2.1,23.7,66.9,11.1,8.5,4.0,2.0,7.4,24.5,1324,76.7,19.3,4.0,0.0,13.8
18097350500,Indiana,Marion County,2196,1061,1135,10.7,1.6,87.3,0.1,0.0,0.0,1664,23545.0,1706.0,14269.0,2624.0,37.9,66.5,18.1,33.5,13.0,7.6,27.8,74.9,9.3,6.8,5.4,0.0,3.5,21.2,774,87.0,9.8,3.2,0.0,18.4
18097350600,Indiana,Marion County,4035,1672,2363,2.7,6.1,90.8,0.0,0.0,0.0,3264,25000.0,5520.0,24038.0,14457.0,30.8,38.0,17.1,23.3,30.1,3.9,25.6,75.8,10.5,6.5,1.5,2.7,3.0,21.9,1425,92.1,6.5,1.3,0.0,11.9
18097350700,Indiana,Marion County,1401,741,660,10.3,1.5,85.4,0.0,0.0,0.0,1062,22120.0,5134.0,14097.0,2273.0,37.0,53.5,24.9,30.8,17.3,6.4,20.6,71.4,6.3,12.1,0.0,4.1,6.1,25.5,543,79.0,15.1,5.9,0.0,14.5
18097350800,Indiana,Marion County,2060,921,1139,5.4,2.5,90.1,0.0,0.0,0.0,1277,16760.0,2785.0,10022.0,1557.0,50.0,58.5,13.1,27.7,35.3,0.6,23.2,80.1,2.8,9.1,2.4,1.0,4.6,22.2,685,89.3,8.5,2.2,0.0,18.1
18097350900,Indiana,Marion County,1515,728,787,0.9,29.9,67.1,0.0,0.1,0.0,1120,36023.0,4117.0,19649.0,3304.0,16.5,19.7,32.6,24.3,24.8,8.0,10.3,59.0,24.8,8.1,1.2,0.6,6.2,22.9,650,88.0,7.5,4.5,0.0,16.5
18097351000,Indiana,Marion County,2303,1162,1141,2.7,27.9,67.8,0.0,0.0,0.0,1767,25665.0,5193.0,23010.0,8114.0,46.5,82.4,32.3,14.8,37.9,4.5,10.5,82.8,3.1,6.3,1.3,0.0,6.6,19.7,928,89.3,7.2,3.4,0.0,13.9
18097351200,Indiana,Marion County,2396,997,1399,3.4,2.9,86.5,0.0,0.0,0.0,1646,23088.0,7537.0,11962.0,2122.0,50.6,73.4,16.7,40.3,20.8,8.9,13.4,57.3,15.6,15.3,6.0,5.8,0.0,23.9,779,79.3,19.8,0.9,0.0,23.6
18097351500,Indiana,Marion County,1772,870,902,2.9,25.6,60.8,0.0,1.0,0.0,1387,33317.0,8418.0,18062.0,3414.0,29.4,42.6,26.0,21.9,28.6,8.6,15.0,81.0,11.3,5.3,1.5,0.0,1.0,20.6,842,84.0,10.0,4.6,1.4,13.7
18097351600,Indiana,Marion County,2337,1367,970,0.8,61.7,31.7,0.0,0.7,0.0,2003,60625.0,11453.0,38488.0,4421.0,14.0,13.8,44.1,18.9,24.6,6.3,6.2,79.6,4.1,3.9,3.6,3.6,5.1,17.4,1516,79.4,12.7,8.0,0.0,8.6
18097351700,Indiana,Marion County,2614,1271,1343,3.1,31.6,63.9,0.0,0.4,0.0,1890,41490.0,5482.0,21455.0,3846.0,36.0,52.6,42.0,17.7,20.8,3.3,16.2,87.6,1.4,3.0,1.7,4.1,2.1,19.8,1121,81.8,12.0,5.7,0.5,18.8
18097351900,Indiana,Marion County,2484,1243,1241,0.3,3.2,93.5,0.0,0.8,0.0,1925,24698.0,12678.0,20955.0,6737.0,28.6,46.0,21.2,28.4,17.7,8.0,24.7,78.8,12.3,4.4,1.2,1.1,2.2,27.7,924,93.4,4.8,1.8,0.0,11.2
